,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
30,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:15Z,-34.196212,-70.640567,645.614,2.736327653,-1.2329104796256534,-0.5968364911099953,4.188790203585313e-07,-7.853981635053131e-07,5.46899955190419,-4.500999999999976
31,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:18Z,-34.196272,-70.640549,645.739,2.291582307,-1.2329101654663877,-0.5968375383075464,3.141592657129877e-07,-1.0471975511183729e-06,6.874019584092164,-4.375999999999976
32,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:21Z,-34.196318,-70.640541,645.77,1.722538196,-1.2329100258400476,-0.5968383411590023,1.3962634004549557e-07,-8.028514558722222e-07,5.167614589235599,-4.345000000000027
33,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:24Z,-34.196362,-70.640529,645.758,1.671837291,-1.2329098164005374,-0.5968391091038732,2.0943951017926565e-07,-7.679448709163594e-07,5.0155118728557415,-4.356999999999971
34,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:27Z,-34.196416,-70.640512,645.744,2.068249194,-1.2329095196945645,-0.5968400515816692,2.967059729019894e-07,-9.4247779602874e-07,6.204747580974628,-4.370999999999981
35,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:30Z,-34.196481,-70.640506,645.619,2.41646503,-1.2329094149748094,-0.596841186045683,1.0471975508963283e-07,-1.1344640138410966e-06,7.248705344350232,-4.495999999999981
36,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:31Z,-34.196564,-70.640529,645.047,9.487485068,-1.2329098164005374,-0.5968426346689623,-4.0142572799162224e-07,-1.4486232792210174e-06,9.46849369797487,-5.067999999999984
37,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:33Z,-34.196626,-70.640567,644.329,3.88048624,-1.2329104796256534,-0.5968437167730984,-6.632251159377489e-07,-1.082104136185258e-06,7.729339805813515,-5.786000000000058
38,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:35Z,-34.196671,-70.640612,643.721,3.260615752,-1.2329112650238168,-0.5968445021712618,-7.853981633942908e-07,-7.853981633942908e-07,6.49357069115441,-6.3940000000000055
39,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:37Z,-34.196711,-70.640647,643.208,2.756569973,-1.2329118758890547,-0.5968452003029626,-6.108652379488433e-07,-6.981317007825893e-07,5.490420026141727,-6.907000000000039
40,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:39Z,-34.196757,-70.640687,642.796,3.160168776,-1.2329125740207556,-0.5968460031544185,-6.981317008936117e-07,-8.028514558722222e-07,6.3005290878459235,-7.31899999999996
41,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:41Z,-34.196812,-70.640723,642.341,3.48297266,-1.2329132023392861,-0.5968469630855071,-6.28318530537797e-07,-9.599310886176937e-07,6.954451393682278,-7.774000000000001
42,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:43Z,-34.196869,-70.64075,642.189,3.405068397,-1.2329136735781843,-0.5968479579231808,-4.712388981253923e-07,-9.948376736845788e-07,6.8071993618756785,-7.926000000000045
43,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:45Z,-34.196926,-70.640763,642.094,3.225335217,-1.2329139004709873,-0.5968489527608544,-2.2689280299026393e-07,-9.948376735735565e-07,6.4498952747748,-8.020999999999958
44,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:47Z,-34.196993,-70.640764,642.085,3.725313874,-1.2329139179242796,-0.5968501221314532,-1.7453292366909068e-08,-1.1693705987969594e-06,7.45062774793234,-8.029999999999973
45,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:48Z,-34.197087,-70.640742,642.253,10.6482392,-1.2329135339518442,-0.5968517627409502,3.8397243540266857e-07,-1.640609497033374e-06,10.646360787027895,-7.861999999999966
