,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
580,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:41:13Z,-34.195813,-70.611683,807.018,0.032720898489787036,-1.232406358724507,-0.5968295272462797,1.7453292588953673e-08,-1.3962634015651787e-07,0.894301263365244,209.99200000000008
581,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:41:54Z,-34.195813,-70.611683,807.028,0.0,-1.232406358724507,-0.5968295272462797,0.0,0.0,0.0,210.00200000000007
582,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:42:35Z,-34.195813,-70.611683,807.053,0.0,-1.232406358724507,-0.5968295272462797,0.0,0.0,0.0,210.02700000000004
583,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:42:44Z,-34.195861,-70.611581,817.028,1.6348544385588604,-1.2324045784886701,-0.5968303650043206,1.7802358369678473e-06,-8.377580409391072e-07,10.79317709726759,220.00200000000007
584,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:42:50Z,-34.195938,-70.61152,813.089,1.8316896548631572,-1.2324035138378264,-0.5968317089078446,1.0646508437073265e-06,-1.3439035240203623e-06,10.236363206855144,216.0630000000001
585,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:42:57Z,-34.19603,-70.611478,816.017,1.6198563538469364,-1.2324027807995406,-0.5968333146107565,7.330382858494744e-07,-1.6057029118554667e-06,10.934934647753982,218.9910000000001
586,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:06Z,-34.196108,-70.611404,815.007,1.2299983745120329,-1.2324014892558939,-0.5968346759675731,1.2915436466975905e-06,-1.361356816609316e-06,11.024725670430904,217.981
587,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:13Z,-34.196193,-70.61136,815.039,1.4687788654822218,-1.2324007213110233,-0.5968361594974373,7.679448705832925e-07,-1.4835298641768802e-06,10.281452058225906,218.01300000000003
588,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:21Z,-34.196265,-70.611274,811.016,1.4929901526961937,-1.2323992203278664,-0.5968374161344987,1.5009831568768561e-06,-1.2566370614086608e-06,11.254210507638438,213.99
589,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:27Z,-34.196354,-70.611242,809.095,1.7527709929286488,-1.232398661822506,-0.596838969477533,5.585053604040269e-07,-1.5533430343106502e-06,10.324699585368483,212.06900000000007
